,source,drugid,protid,label
698,bindingdb,DR000693,PR000044,1
699,bindingdb,DR000694,PR000007,1
700,bindingdb,DR000695,PR000172,1
701,bindingdb,DR000696,PR000008,1
702,bindingdb,DR000697,PR000076,1
703,bindingdb,DR000698,PR000112,1
704,bindingdb,DR000699,PR000138,1
705,bindingdb,DR000700,PR000019,1
706,bindingdb,DR000701,PR000052,1
707,bindingdb,DR000702,PR000032,1
708,bindingdb,DR000703,PR000020,1
709,bindingdb,DR000704,PR000067,1
710,bindingdb,DR000705,PR000000,1
711,bindingdb,DR000706,PR000007,1
712,bindingdb,DR000707,PR000146,1
713,bindingdb,DR000708,PR000061,1
714,bindingdb,DR000709,PR000020,1
715,bindingdb,DR000710,PR000065,1
716,bindingdb,DR000711,PR000025,1
717,bindingdb,DR000712,PR000011,1
718,bindingdb,DR000713,PR000007,1
719,bindingdb,DR000714,PR000037,1
720,bindingdb,DR000715,PR000053,1
721,bindingdb,DR000716,PR000040,1
722,bindingdb,DR000717,PR000055,1
723,bindingdb,DR000718,PR000029,1
724,bindingdb,DR000719,PR000173,1
725,bindingdb,DR000720,PR000174,1
726,bindingdb,DR000721,PR000018,1
727,bindingdb,DR000722,PR000025,1
728,bindingdb,DR000723,PR000010,1
729,bindingdb,DR000724,PR000128,1
730,bindingdb,DR000725,PR000112,1
731,bindingdb,DR000726,PR000056,1
732,bindingdb,DR000727,PR000047,1
733,bindingdb,DR000728,PR000019,1
734,bindingdb,DR000729,PR000091,1
735,bindingdb,DR000730,PR000034,1
736,bindingdb,DR000731,PR000013,1
737,bindingdb,DR000732,PR000138,1
738,bindingdb,DR000733,PR000047,1
739,bindingdb,DR000734,PR000010,1
740,bindingdb,DR000735,PR000062,1
741,bindingdb,DR000736,PR000052,1
742,bindingdb,DR000737,PR000065,1
743,bindingdb,DR000738,PR000123,1
744,bindingdb,DR000739,PR000040,1
745,bindingdb,DR000740,PR000010,1
746,bindingdb,DR000741,PR000062,1
747,bindingdb,DR000742,PR000085,1
748,bindingdb,DR000743,PR000078,1
749,bindingdb,DR000744,PR000037,1
750,bindingdb,DR000745,PR000112,1
751,bindingdb,DR000746,PR000088,1
752,bindingdb,DR000747,PR000025,1
753,bindingdb,DR000748,PR000175,1
754,bindingdb,DR000749,PR000057,1
755,bindingdb,DR000750,PR000021,1
756,bindingdb,DR000751,PR000097,1
757,bindingdb,DR000752,PR000090,1
758,bindingdb,DR000753,PR000010,1
759,bindingdb,DR000754,PR000028,1
760,bindingdb,DR000755,PR000013,1
761,bindingdb,DR000756,PR000037,1
762,bindingdb,DR000757,PR000065,1
763,bindingdb,DR000758,PR000113,1
764,bindingdb,DR000759,PR000047,1
765,bindingdb,DR000760,PR000150,1
766,bindingdb,DR000761,PR000054,1
767,bindingdb,DR000762,PR000040,1
768,bindingdb,DR000763,PR000047,1
769,bindingdb,DR000764,PR000095,1
770,bindingdb,DR000765,PR000048,1
771,bindingdb,DR000766,PR000162,1
772,bindingdb,DR000767,PR000039,1
773,bindingdb,DR000768,PR000111,1
774,bindingdb,DR000769,PR000097,1
775,bindingdb,DR000770,PR000002,1
776,bindingdb,DR000771,PR000039,1
777,bindingdb,DR000772,PR000029,1
778,bindingdb,DR000773,PR000044,1
779,bindingdb,DR000774,PR000029,1
780,bindingdb,DR000775,PR000097,1
781,bindingdb,DR000776,PR000054,1
782,bindingdb,DR000777,PR000062,1
783,bindingdb,DR000778,PR000048,1
784,bindingdb,DR000779,PR000114,1
785,bindingdb,DR000780,PR000096,1
786,bindingdb,DR000781,PR000031,1
787,bindingdb,DR000782,PR000030,1
788,bindingdb,DR000783,PR000018,1
789,bindingdb,DR000784,PR000089,1
790,bindingdb,DR000785,PR000039,1
791,bindingdb,DR000786,PR000097,1
792,bindingdb,DR000787,PR000064,1
793,bindingdb,DR000788,PR000176,1
794,bindingdb,DR000789,PR000020,1
795,bindingdb,DR000790,PR000044,1
796,bindingdb,DR000791,PR000055,1
797,bindingdb,DR000792,PR000062,1
798,bindingdb,DR000793,PR000016,1
799,bindingdb,DR000794,PR000025,1
800,bindingdb,DR000795,PR000006,1
801,bindingdb,DR000796,PR000051,1
802,bindingdb,DR000797,PR000005,1
803,bindingdb,DR000798,PR000029,1
804,bindingdb,DR000799,PR000056,1
805,bindingdb,DR000800,PR000111,1
806,bindingdb,DR000801,PR000177,1
807,bindingdb,DR000802,PR000117,1
808,bindingdb,DR000803,PR000052,1
809,bindingdb,DR000804,PR000095,1
810,bindingdb,DR000805,PR000072,1
811,bindingdb,DR000806,PR000007,1
812,bindingdb,DR000807,PR000062,1
813,bindingdb,DR000808,PR000126,1
814,bindingdb,DR000809,PR000162,1
815,bindingdb,DR000810,PR000040,1
816,bindingdb,DR000811,PR000097,1
817,bindingdb,DR000812,PR000062,1
818,bindingdb,DR000813,PR000030,1
819,bindingdb,DR000814,PR000003,1
820,bindingdb,DR000815,PR000089,1
821,bindingdb,DR000816,PR000065,1
822,bindingdb,DR000817,PR000087,1
823,bindingdb,DR000818,PR000052,1
824,bindingdb,DR000819,PR000019,1
825,bindingdb,DR000820,PR000045,1
826,bindingdb,DR000821,PR000010,1
827,bindingdb,DR000822,PR000000,1
828,bindingdb,DR000823,PR000021,1
829,bindingdb,DR000824,PR000069,1
830,bindingdb,DR000825,PR000010,1
831,bindingdb,DR000826,PR000178,1
832,bindingdb,DR000827,PR000031,1
833,bindingdb,DR000828,PR000029,1
834,bindingdb,DR000829,PR000008,1
835,bindingdb,DR000830,PR000089,1
836,bindingdb,DR000831,PR000179,1
837,bindingdb,DR000832,PR000082,1
838,bindingdb,DR000833,PR000122,1
839,bindingdb,DR000834,PR000096,1
840,bindingdb,DR000835,PR000037,1
841,bindingdb,DR000836,PR000149,1
842,bindingdb,DR000837,PR000010,1
843,bindingdb,DR000838,PR000065,1
844,bindingdb,DR000839,PR000036,1
845,bindingdb,DR000840,PR000034,1
846,bindingdb,DR000841,PR000062,1
847,bindingdb,DR000842,PR000154,1
848,bindingdb,DR000843,PR000118,1
849,bindingdb,DR000844,PR000052,1
850,bindingdb,DR000845,PR000048,1
851,bindingdb,DR000846,PR000010,1
852,bindingdb,DR000847,PR000003,1
853,bindingdb,DR000848,PR000140,1
854,bindingdb,DR000849,PR000148,1
855,bindingdb,DR000850,PR000039,1
856,bindingdb,DR000851,PR000051,1
857,bindingdb,DR000852,PR000062,1
858,bindingdb,DR000853,PR000125,1
859,bindingdb,DR000854,PR000065,1
860,bindingdb,DR000855,PR000003,1
861,bindingdb,DR000856,PR000096,1
862,bindingdb,DR000857,PR000019,1
863,bindingdb,DR000858,PR000052,1
864,bindingdb,DR000859,PR000097,1
865,bindingdb,DR000860,PR000146,1
866,bindingdb,DR000861,PR000034,1
867,bindingdb,DR000862,PR000081,1
868,bindingdb,DR000863,PR000077,1
869,bindingdb,DR000864,PR000138,1
870,bindingdb,DR000865,PR000160,1
871,bindingdb,DR000866,PR000078,1
872,bindingdb,DR000867,PR000113,1
873,bindingdb,DR000868,PR000004,1
874,bindingdb,DR000869,PR000160,1
875,bindingdb,DR000870,PR000030,1
876,bindingdb,DR000871,PR000078,1
877,bindingdb,DR000872,PR000034,1
878,bindingdb,DR000873,PR000011,1
879,bindingdb,DR000874,PR000180,1
880,bindingdb,DR000875,PR000056,1
881,bindingdb,DR000876,PR000000,1
882,bindingdb,DR000877,PR000179,1
883,bindingdb,DR000878,PR000098,1
884,bindingdb,DR000879,PR000013,1
885,bindingdb,DR000880,PR000048,1
886,bindingdb,DR000881,PR000035,1
887,bindingdb,DR000882,PR000008,1
888,bindingdb,DR000883,PR000021,1
889,bindingdb,DR000884,PR000127,1
890,bindingdb,DR000885,PR000037,1
891,bindingdb,DR000886,PR000010,1
892,bindingdb,DR000887,PR000160,1
893,bindingdb,DR000888,PR000086,1
894,bindingdb,DR000889,PR000065,1
895,bindingdb,DR000890,PR000008,1
896,bindingdb,DR000891,PR000030,1
897,bindingdb,DR000892,PR000181,1
898,bindingdb,DR000893,PR000039,1
899,bindingdb,DR000894,PR000061,1
900,bindingdb,DR000895,PR000122,1
901,bindingdb,DR000896,PR000047,1
902,bindingdb,DR000897,PR000039,1
903,bindingdb,DR000898,PR000125,1
904,bindingdb,DR000899,PR000030,1
905,bindingdb,DR000900,PR000077,1
906,bindingdb,DR000901,PR000018,1
907,bindingdb,DR000902,PR000021,1
908,bindingdb,DR000903,PR000093,1
909,bindingdb,DR000904,PR000011,1
910,bindingdb,DR000905,PR000162,1
911,bindingdb,DR000906,PR000005,1
912,bindingdb,DR000907,PR000007,1
913,bindingdb,DR000908,PR000097,1
914,bindingdb,DR000909,PR000019,1
915,bindingdb,DR000910,PR000108,1
916,bindingdb,DR000911,PR000048,1
917,bindingdb,DR000912,PR000124,1
918,bindingdb,DR000913,PR000013,1
919,bindingdb,DR000914,PR000026,1
920,bindingdb,DR000915,PR000010,1
921,bindingdb,DR000916,PR000073,1
922,bindingdb,DR000917,PR000010,1
923,bindingdb,DR000918,PR000038,1
924,bindingdb,DR000919,PR000010,1
925,bindingdb,DR000920,PR000000,1
926,bindingdb,DR000921,PR000112,1
927,bindingdb,DR000922,PR000031,1
928,bindingdb,DR000923,PR000122,1
929,bindingdb,DR000924,PR000151,1
930,bindingdb,DR000925,PR000000,1
931,bindingdb,DR000926,PR000008,1
932,bindingdb,DR000927,PR000013,1
933,bindingdb,DR000928,PR000016,1
934,bindingdb,DR000929,PR000100,1
935,bindingdb,DR000930,PR000097,1
936,bindingdb,DR000931,PR000146,1
937,bindingdb,DR000932,PR000061,1
938,bindingdb,DR000933,PR000173,1
939,bindingdb,DR000934,PR000147,1
940,bindingdb,DR000935,PR000182,1
941,bindingdb,DR000936,PR000183,1
942,bindingdb,DR000937,PR000138,1
943,bindingdb,DR000938,PR000025,1
944,bindingdb,DR000939,PR000027,1
945,bindingdb,DR000940,PR000100,1
946,bindingdb,DR000941,PR000015,1
947,bindingdb,DR000942,PR000044,1
948,bindingdb,DR000943,PR000030,1
949,bindingdb,DR000944,PR000052,1
950,bindingdb,DR000945,PR000062,1
951,bindingdb,DR000946,PR000156,1
952,bindingdb,DR000947,PR000109,1
953,bindingdb,DR000948,PR000006,1
954,bindingdb,DR000949,PR000062,1
955,bindingdb,DR000950,PR000014,1
956,bindingdb,DR000951,PR000014,1
957,bindingdb,DR000952,PR000061,1
958,bindingdb,DR000953,PR000029,1
959,bindingdb,DR000954,PR000055,1
960,bindingdb,DR000955,PR000077,1
961,bindingdb,DR000956,PR000030,1
962,bindingdb,DR000957,PR000047,1
963,bindingdb,DR000958,PR000086,1
964,bindingdb,DR000959,PR000066,1
965,bindingdb,DR000960,PR000013,1
966,bindingdb,DR000961,PR000089,1
967,bindingdb,DR000962,PR000055,1
968,bindingdb,DR000963,PR000000,1
969,bindingdb,DR000964,PR000052,1
970,bindingdb,DR000965,PR000010,1
971,bindingdb,DR000966,PR000056,1
972,bindingdb,DR000967,PR000096,1
973,bindingdb,DR000968,PR000009,1
974,bindingdb,DR000969,PR000040,1
975,bindingdb,DR000970,PR000013,1
976,bindingdb,DR000971,PR000062,1
977,bindingdb,DR000972,PR000081,1
978,bindingdb,DR000973,PR000018,1
979,bindingdb,DR000974,PR000025,1
980,bindingdb,DR000975,PR000089,1
981,bindingdb,DR000976,PR000009,1
982,bindingdb,DR000977,PR000081,1
983,bindingdb,DR000978,PR000184,1
984,bindingdb,DR000979,PR000010,1
985,bindingdb,DR000980,PR000015,1
986,bindingdb,DR000981,PR000126,1
987,bindingdb,DR000982,PR000087,1
988,bindingdb,DR000983,PR000005,1
989,bindingdb,DR000984,PR000000,1
990,bindingdb,DR000985,PR000185,1
991,bindingdb,DR000986,PR000136,1
992,bindingdb,DR000987,PR000033,1
993,bindingdb,DR000988,PR000019,1
994,bindingdb,DR000989,PR000077,1
995,bindingdb,DR000990,PR000186,1
996,bindingdb,DR000991,PR000112,1
997,bindingdb,DR000992,PR000007,1
998,bindingdb,DR000993,PR000025,1
999,bindingdb,DR000994,PR000187,1
1000,bindingdb,DR000995,PR000010,1
1001,bindingdb,DR000996,PR000008,1
1002,bindingdb,DR000997,PR000073,1
1003,bindingdb,DR000998,PR000027,1
1004,bindingdb,DR000999,PR000065,1
1005,bindingdb,DR001000,PR000008,1
1006,bindingdb,DR001001,PR000006,1
1007,bindingdb,DR001002,PR000010,1
1008,bindingdb,DR001003,PR000005,1
1009,bindingdb,DR001004,PR000000,1
1010,bindingdb,DR001005,PR000004,1
1011,bindingdb,DR001006,PR000039,1
1012,bindingdb,DR001007,PR000010,1
1013,bindingdb,DR001008,PR000132,1
1014,bindingdb,DR001009,PR000112,1
1015,bindingdb,DR001010,PR000188,1
1016,bindingdb,DR001011,PR000065,1
1017,bindingdb,DR001012,PR000039,1
1018,bindingdb,DR001013,PR000065,1
1019,bindingdb,DR001014,PR000032,1
1020,bindingdb,DR001015,PR000077,1
1021,bindingdb,DR001016,PR000038,1
1022,bindingdb,DR001017,PR000004,1
1023,bindingdb,DR001005,PR000189,1
1024,bindingdb,DR001018,PR000076,1
1025,bindingdb,DR001019,PR000054,1
1026,bindingdb,DR001020,PR000003,1
1027,bindingdb,DR001021,PR000107,1
1028,bindingdb,DR001022,PR000102,1
1029,bindingdb,DR001023,PR000051,1
1030,bindingdb,DR001024,PR000066,1
1031,bindingdb,DR001025,PR000025,1
1032,bindingdb,DR001026,PR000029,1
1033,bindingdb,DR001027,PR000034,1
1034,bindingdb,DR001028,PR000007,1
1035,bindingdb,DR001029,PR000039,1
1036,bindingdb,DR001030,PR000007,1
1037,bindingdb,DR001031,PR000065,1
1038,bindingdb,DR001032,PR000089,1
1039,bindingdb,DR001033,PR000010,1
1040,bindingdb,DR001034,PR000040,1
1041,bindingdb,DR001035,PR000089,1
1042,bindingdb,DR001036,PR000062,1
1043,bindingdb,DR001037,PR000163,1
1044,bindingdb,DR001038,PR000054,1
1045,bindingdb,DR001039,PR000052,1
1046,bindingdb,DR001040,PR000061,1
1047,bindingdb,DR001041,PR000008,1
1048,bindingdb,DR001042,PR000095,1
1049,bindingdb,DR001043,PR000030,1
1050,bindingdb,DR001044,PR000098,1
1051,bindingdb,DR001045,PR000014,1
1052,bindingdb,DR001046,PR000001,1
1053,bindingdb,DR001047,PR000136,1
1054,bindingdb,DR001048,PR000112,1
1055,bindingdb,DR001049,PR000172,1
1056,bindingdb,DR001050,PR000067,1
1057,bindingdb,DR001051,PR000003,1
1058,bindingdb,DR001052,PR000156,1
1059,bindingdb,DR001053,PR000052,1
1060,bindingdb,DR001054,PR000134,1
1061,bindingdb,DR001055,PR000029,1
1062,bindingdb,DR001056,PR000062,1
1063,bindingdb,DR001057,PR000013,1
1064,bindingdb,DR001058,PR000065,1
1065,bindingdb,DR001059,PR000063,1
1066,bindingdb,DR001060,PR000015,1
1067,bindingdb,DR001061,PR000041,1
1068,bindingdb,DR001062,PR000190,1
1069,bindingdb,DR001063,PR000093,1
1070,bindingdb,DR001064,PR000051,1
1071,bindingdb,DR001065,PR000047,1
1072,bindingdb,DR001066,PR000025,1
1073,bindingdb,DR001067,PR000008,1
1074,bindingdb,DR001068,PR000062,1
1075,bindingdb,DR001069,PR000153,1
1076,bindingdb,DR001070,PR000015,1
1077,bindingdb,DR001071,PR000028,1
1078,bindingdb,DR001072,PR000048,1
1079,bindingdb,DR001073,PR000008,1
1080,bindingdb,DR001074,PR000026,1
1081,bindingdb,DR001075,PR000007,1
1082,bindingdb,DR001076,PR000191,1
1083,bindingdb,DR001077,PR000055,1
1084,bindingdb,DR001078,PR000062,1
1085,bindingdb,DR001079,PR000096,1
1086,bindingdb,DR001080,PR000001,1
1087,bindingdb,DR001081,PR000042,1
1088,bindingdb,DR001082,PR000010,1
1089,bindingdb,DR001083,PR000031,1
1090,bindingdb,DR001084,PR000052,1
1091,bindingdb,DR001085,PR000062,1
1092,bindingdb,DR001086,PR000009,1
1093,bindingdb,DR001087,PR000192,1
1094,bindingdb,DR001088,PR000033,1
1095,bindingdb,DR001089,PR000028,1
1096,bindingdb,DR001090,PR000052,1
1097,bindingdb,DR001091,PR000042,1
1098,bindingdb,DR001092,PR000094,1
1099,bindingdb,DR001093,PR000008,1
1100,bindingdb,DR001094,PR000010,1
1101,bindingdb,DR001095,PR000048,1
1102,bindingdb,DR001096,PR000193,1
1103,bindingdb,DR001097,PR000065,1
1104,bindingdb,DR001098,PR000008,1
1105,bindingdb,DR001099,PR000169,1
1106,bindingdb,DR001100,PR000029,1
1107,bindingdb,DR001101,PR000033,1
1108,bindingdb,DR001102,PR000062,1
1109,bindingdb,DR001103,PR000003,1
1110,bindingdb,DR001104,PR000171,1
1111,bindingdb,DR001105,PR000062,1
1112,bindingdb,DR001106,PR000194,1
1113,bindingdb,DR001107,PR000195,1
1114,bindingdb,DR001108,PR000062,1
1115,bindingdb,DR001109,PR000099,1
1116,bindingdb,DR001110,PR000018,1
1117,bindingdb,DR001111,PR000127,1
1118,bindingdb,DR001112,PR000034,1
1119,bindingdb,DR001113,PR000018,1
1120,bindingdb,DR001114,PR000010,1
1121,bindingdb,DR001115,PR000196,1
1122,bindingdb,DR001116,PR000131,1
1123,bindingdb,DR001117,PR000015,1
1124,bindingdb,DR001118,PR000008,1
1125,bindingdb,DR001119,PR000180,1
1126,bindingdb,DR001120,PR000197,1
1127,bindingdb,DR001121,PR000088,1
1128,bindingdb,DR001122,PR000029,1
1129,bindingdb,DR001123,PR000081,1
1130,bindingdb,DR001124,PR000056,1
1131,bindingdb,DR001125,PR000010,1
1132,bindingdb,DR001126,PR000062,1
1133,bindingdb,DR001127,PR000095,1
1134,bindingdb,DR001128,PR000178,1
1135,bindingdb,DR001129,PR000043,1
1136,bindingdb,DR001130,PR000034,1
1137,bindingdb,DR001131,PR000094,1
1138,bindingdb,DR001132,PR000016,1
1139,bindingdb,DR001133,PR000080,1
1140,bindingdb,DR001134,PR000015,1
1141,bindingdb,DR001135,PR000000,1
1142,bindingdb,DR001136,PR000051,1
1143,bindingdb,DR001137,PR000003,1
1144,bindingdb,DR001138,PR000081,1
1145,bindingdb,DR001139,PR000032,1
1146,bindingdb,DR001140,PR000065,1
1147,bindingdb,DR001141,PR000065,1
1148,bindingdb,DR001142,PR000066,1
1149,bindingdb,DR001143,PR000105,1
1150,bindingdb,DR001144,PR000126,1
1151,bindingdb,DR001145,PR000010,1
1152,bindingdb,DR001146,PR000040,1
1153,bindingdb,DR001147,PR000096,1
1154,bindingdb,DR001148,PR000151,1
1155,bindingdb,DR001149,PR000077,1
1156,bindingdb,DR001150,PR000094,1
1157,bindingdb,DR001151,PR000028,1
1158,bindingdb,DR001152,PR000051,1
1159,bindingdb,DR001153,PR000089,1
1160,bindingdb,DR001154,PR000062,1
1161,bindingdb,DR001155,PR000162,1
1162,bindingdb,DR001156,PR000099,1
1163,bindingdb,DR001157,PR000051,1
1164,bindingdb,DR001158,PR000111,1
1165,bindingdb,DR001159,PR000042,1
1166,bindingdb,DR001160,PR000047,1
1167,bindingdb,DR001161,PR000146,1
1168,bindingdb,DR001162,PR000047,1
1169,bindingdb,DR001163,PR000065,1
1170,bindingdb,DR001164,PR000081,1
1171,bindingdb,DR001165,PR000119,1
1172,bindingdb,DR001166,PR000083,1
1173,bindingdb,DR001167,PR000000,1
1174,bindingdb,DR001168,PR000008,1
1175,bindingdb,DR001169,PR000074,1
1176,bindingdb,DR001170,PR000047,1
1177,bindingdb,DR001171,PR000066,1
1178,bindingdb,DR001172,PR000043,1
1179,bindingdb,DR001173,PR000198,1
1180,bindingdb,DR001174,PR000146,1
1181,bindingdb,DR001175,PR000106,1
1182,bindingdb,DR001176,PR000199,1
1183,bindingdb,DR001177,PR000180,1
1184,bindingdb,DR001178,PR000033,1
1185,bindingdb,DR001179,PR000015,1
1186,bindingdb,DR001180,PR000039,1
1187,bindingdb,DR001181,PR000039,1
1188,bindingdb,DR001182,PR000070,1
1189,bindingdb,DR001183,PR000009,1
1190,bindingdb,DR001184,PR000077,1
1191,bindingdb,DR001185,PR000187,1
1192,bindingdb,DR001186,PR000200,1
1193,bindingdb,DR001187,PR000003,1
1194,bindingdb,DR001188,PR000008,1
1195,bindingdb,DR001189,PR000062,1
1196,bindingdb,DR001190,PR000201,1
1197,bindingdb,DR001191,PR000000,1
1198,bindingdb,DR001192,PR000012,1
1199,bindingdb,DR001193,PR000018,1
1200,bindingdb,DR001194,PR000034,1
1201,bindingdb,DR001195,PR000008,1
1202,bindingdb,DR001196,PR000011,1
1203,bindingdb,DR001197,PR000081,1
1204,bindingdb,DR001198,PR000052,1
1205,bindingdb,DR001199,PR000067,1
1206,bindingdb,DR001200,PR000173,1
1207,bindingdb,DR001201,PR000048,1
1208,bindingdb,DR001202,PR000015,1
1209,bindingdb,DR001203,PR000160,1
1210,bindingdb,DR001204,PR000039,1
1211,bindingdb,DR000950,PR000039,1
1212,bindingdb,DR001205,PR000013,1
1213,bindingdb,DR001206,PR000043,1
1214,bindingdb,DR001207,PR000010,1
1215,bindingdb,DR001208,PR000022,1
1216,bindingdb,DR001209,PR000081,1
1217,bindingdb,DR001210,PR000000,1
1218,bindingdb,DR001211,PR000096,1
1219,bindingdb,DR001212,PR000030,1
1220,bindingdb,DR001213,PR000011,1
1221,bindingdb,DR001214,PR000146,1
1222,bindingdb,DR001215,PR000030,1
1223,bindingdb,DR001216,PR000112,1
1224,bindingdb,DR001217,PR000202,1
1225,bindingdb,DR001218,PR000029,1
1226,bindingdb,DR001219,PR000178,1
1227,bindingdb,DR001220,PR000171,1
1228,bindingdb,DR001221,PR000047,1
1229,bindingdb,DR001222,PR000020,1
1230,bindingdb,DR001223,PR000028,1
1231,bindingdb,DR001224,PR000024,1
1232,bindingdb,DR001225,PR000089,1
1233,bindingdb,DR001226,PR000062,1
1234,bindingdb,DR001227,PR000122,1
1235,bindingdb,DR001228,PR000015,1
1236,bindingdb,DR001229,PR000081,1
1237,bindingdb,DR001230,PR000062,1
1238,bindingdb,DR001231,PR000030,1
1239,bindingdb,DR001232,PR000178,1
1240,bindingdb,DR001233,PR000099,1
1241,bindingdb,DR001234,PR000134,1
1242,bindingdb,DR001235,PR000029,1
1243,bindingdb,DR001236,PR000066,1
1244,bindingdb,DR001237,PR000012,1
1245,bindingdb,DR001238,PR000156,1
1246,bindingdb,DR000816,PR000007,1
1247,bindingdb,DR001239,PR000081,1
1248,bindingdb,DR001240,PR000117,1
1249,bindingdb,DR001241,PR000052,1
1250,bindingdb,DR001242,PR000122,1
1251,bindingdb,DR001243,PR000051,1
1252,bindingdb,DR001244,PR000022,1
1253,bindingdb,DR001245,PR000143,1
1254,bindingdb,DR001246,PR000018,1
1255,bindingdb,DR001247,PR000095,1
1256,bindingdb,DR001248,PR000025,1
1257,bindingdb,DR001249,PR000062,1
1258,bindingdb,DR001250,PR000033,1
1259,bindingdb,DR001251,PR000077,1
1260,bindingdb,DR001252,PR000064,1
1261,bindingdb,DR001253,PR000062,1
1262,bindingdb,DR001254,PR000008,1
1263,bindingdb,DR001255,PR000062,1
1264,bindingdb,DR001256,PR000052,1
1265,bindingdb,DR001257,PR000109,1
1266,bindingdb,DR001258,PR000029,1
1267,bindingdb,DR001259,PR000160,1
1268,bindingdb,DR001260,PR000024,1
1269,bindingdb,DR001261,PR000030,1
1270,bindingdb,DR001262,PR000010,1
1271,bindingdb,DR001263,PR000062,1
1272,bindingdb,DR001264,PR000034,1
1273,bindingdb,DR001265,PR000065,1
1274,bindingdb,DR001266,PR000081,1
1275,bindingdb,DR001267,PR000029,1
1276,bindingdb,DR001268,PR000035,1
1277,bindingdb,DR001269,PR000025,1
1278,bindingdb,DR001270,PR000039,1
1279,bindingdb,DR001271,PR000062,1
1280,bindingdb,DR001272,PR000161,1
1281,bindingdb,DR001273,PR000010,1
1282,bindingdb,DR001274,PR000048,1
1283,bindingdb,DR001275,PR000000,1
1284,bindingdb,DR001276,PR000007,1
1285,bindingdb,DR001277,PR000121,1
1286,bindingdb,DR001278,PR000070,1
1287,bindingdb,DR001279,PR000077,1
1288,bindingdb,DR001280,PR000076,1
1289,bindingdb,DR000768,PR000027,1
1290,bindingdb,DR001281,PR000203,1
1291,bindingdb,DR001282,PR000052,1
1292,bindingdb,DR001283,PR000171,1
1293,bindingdb,DR001284,PR000133,1
1294,bindingdb,DR001285,PR000052,1
1295,bindingdb,DR001286,PR000025,1
1296,bindingdb,DR001287,PR000012,1
1297,bindingdb,DR001288,PR000126,1
1298,bindingdb,DR001289,PR000027,1
1299,bindingdb,DR001290,PR000010,1
1300,bindingdb,DR001291,PR000011,1
1301,bindingdb,DR001292,PR000010,1
1302,bindingdb,DR001293,PR000019,1
1303,bindingdb,DR001294,PR000122,1
1304,bindingdb,DR001295,PR000008,1
1305,bindingdb,DR001296,PR000062,1
1306,bindingdb,DR001297,PR000028,1
1307,bindingdb,DR001298,PR000039,1
1308,bindingdb,DR001299,PR000029,1
1309,bindingdb,DR001300,PR000062,1
1310,bindingdb,DR001301,PR000204,1
1311,bindingdb,DR001302,PR000055,1
1312,bindingdb,DR001303,PR000032,1
1313,bindingdb,DR001304,PR000096,1
1314,bindingdb,DR001305,PR000057,1
1315,bindingdb,DR001306,PR000205,1
1316,bindingdb,DR001307,PR000062,1
